Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,84.029999,86.430000,83.959999,85.919998,83.732750,2523900
2019-01-03,82.989998,84.349998,80.550003,80.730003,78.674881,4376600
2019-01-04,81.459999,83.010002,80.459999,82.690002,80.584984,3470000
2019-01-07,82.540001,84.190002,82.080002,83.209999,81.091736,2656300
2019-01-08,84.269997,85.279999,82.669998,85.239998,83.070061,3993500
2019-01-09,85.820000,88.500000,85.820000,87.400002,85.175079,3321600
2019-01-10,86.889999,88.660004,86.570000,88.610001,86.354271,2042400
2019-01-11,88.070000,91.110001,88.070000,90.059998,87.767357,3029800
2019-01-14,88.680000,88.989998,87.360001,87.500000,85.272537,2239300
2019-01-15,87.660004,88.540001,87.010002,87.610001,85.379738,1960500
2019-01-16,87.599998,88.519997,86.889999,87.000000,84.785255,1667100
2019-01-17,86.510002,88.849998,85.440002,88.809998,86.549187,2563000
2019-01-18,89.610001,91.529999,88.430000,91.360001,89.034271,3471600
2019-01-22,90.570000,90.750000,88.209999,89.129997,86.861046,2749500
2019-01-23,89.400002,89.709999,87.769997,88.860001,86.597916,1590400
2019-01-24,90.529999,95.500000,90.529999,94.750000,92.337967,6478700
2019-01-25,95.800003,98.150002,95.550003,97.669998,95.183632,4301100
2019-01-28,94.949997,97.699997,94.860001,97.339996,94.862038,2260100
2019-01-29,98.300003,98.300003,96.570000,97.010002,94.540443,2171800
2019-01-30,97.570000,99.440002,97.110001,99.010002,96.489517,2653700
2019-01-31,98.739998,98.959999,98.029999,98.860001,96.343338,2588200
2019-02-01,99.169998,100.629997,98.839996,100.540001,97.980576,3074200
2019-02-04,100.470001,100.790001,98.730003,99.699997,97.161964,2541900
2019-02-05,99.540001,100.510002,99.050003,100.400002,97.844139,2472600
2019-02-06,101.050003,103.480003,101.000000,102.410004,99.802971,3279400
2019-02-07,101.320000,102.099998,99.540001,100.629997,98.068283,3471800
2019-02-08,99.449997,100.919998,99.070000,100.730003,98.165749,2407700
2019-02-11,102.400002,102.650002,101.019997,101.750000,99.159767,2232300
2019-02-12,103.129997,104.879997,102.879997,104.059998,101.410973,3693600
2019-02-13,104.430000,105.089996,103.470001,104.419998,101.761803,2417100
2019-02-14,104.230003,105.040001,103.610001,104.489998,101.830025,2971500
2019-02-15,105.370003,105.830002,104.290001,105.739998,103.048195,2289400
2019-02-19,105.440002,105.699997,104.150002,104.220001,101.566902,3722200
2019-02-20,105.099998,108.279999,104.709999,106.820000,104.100708,4811700
2019-02-21,106.330002,106.800003,104.919998,105.279999,102.599915,3518500
2019-02-22,106.080002,106.330002,105.190002,105.910004,103.213882,2248000
2019-02-25,106.800003,108.220001,106.610001,107.900002,105.153214,3987500
2019-02-26,107.360001,107.860001,106.800003,107.180000,104.451546,2083400
2019-02-27,106.330002,106.620003,104.970001,105.930000,103.233360,2617100
2019-02-28,104.949997,107.220001,104.949997,106.959999,104.771233,3212300
2019-03-01,107.839996,108.790001,106.750000,108.440002,106.220955,2821400
2019-03-04,109.000000,109.480003,106.760002,108.660004,106.436447,2518100
2019-03-05,108.610001,109.040001,107.959999,108.230003,106.015251,2843100
2019-03-06,108.320000,108.660004,106.559998,106.790001,104.604706,2028000
2019-03-07,106.760002,106.760002,105.220001,105.680000,103.517426,2507000
2019-03-08,104.750000,105.680000,104.120003,105.410004,103.252960,4791700
2019-03-11,105.449997,107.739998,105.430000,107.680000,105.476501,2884100
2019-03-12,107.669998,108.550003,106.660004,107.910004,105.701797,2392000
2019-03-13,108.419998,109.059998,107.690002,108.080002,105.868309,1814100
2019-03-14,108.389999,108.389999,107.120003,108.250000,106.034836,1961300
2019-03-15,108.980003,110.650002,108.349998,109.389999,107.151505,4574400
2019-03-18,109.029999,110.370003,108.430000,109.150002,106.916420,2745900
2019-03-19,109.910004,110.379997,109.290001,109.949997,107.700043,1944900
2019-03-20,109.970001,110.269997,108.120003,108.610001,106.387474,2640800
2019-03-21,109.000000,111.120003,108.500000,110.180000,107.925339,3724900
2019-03-22,109.790001,109.989998,107.320000,107.400002,105.202232,2300200
2019-03-25,104.839996,106.089996,104.000000,105.250000,103.096230,2690800
2019-03-26,106.029999,107.139999,105.720001,107.099998,104.908363,3310000
2019-03-27,106.959999,107.470001,103.779999,104.959999,102.812157,2621100
2019-03-28,105.059998,105.639999,103.300003,104.070000,101.940369,2615200
2019-03-29,105.169998,105.760002,104.599998,105.269997,103.115814,2777700
2019-04-01,106.519997,108.620003,106.260002,108.279999,106.064224,3445800
2019-04-02,108.129997,108.489998,107.410004,108.110001,105.897713,1684200
2019-04-03,109.620003,111.059998,109.160004,109.839996,107.592293,2739500
2019-04-04,109.760002,110.959999,109.139999,110.540001,108.277977,2435700
2019-04-05,111.089996,111.800003,110.550003,111.459999,109.179153,2529000
2019-04-08,110.750000,111.830002,110.360001,111.739998,109.453415,2237900
2019-04-09,111.500000,111.730003,110.080002,110.489998,108.228996,1856900
2019-04-10,110.400002,112.120003,109.949997,112.070000,109.776665,1966700
2019-04-11,112.370003,112.680000,111.169998,111.820000,109.531784,1784900
2019-04-12,112.820000,114.290001,112.139999,114.209999,111.872871,1984200
2019-04-15,114.440002,114.589996,112.620003,112.940002,110.628860,1420500
2019-04-16,113.330002,114.989998,113.250000,114.599998,112.254890,2298600
2019-04-17,115.080002,115.930000,113.849998,114.400002,112.058983,2505900
2019-04-18,115.089996,115.089996,113.760002,114.790001,112.441010,2052800
2019-04-22,114.410004,114.599998,113.449997,113.610001,111.285156,2295900
2019-04-23,113.570000,114.400002,113.220001,114.110001,111.774918,3437900
2019-04-24,114.779999,118.540001,114.150002,117.290001,114.889847,5727100
2019-04-25,116.379997,116.400002,113.510002,115.019997,112.666298,2952900
2019-04-26,113.250000,114.589996,112.160004,114.440002,112.098167,2244900
2019-04-29,114.250000,114.790001,113.400002,113.879997,111.549622,1877100
2019-04-30,114.459999,116.830002,113.930000,116.239998,113.861336,2624800
2019-05-01,116.559998,116.959999,114.639999,114.699997,112.352852,1601800
2019-05-02,114.830002,117.419998,114.550003,116.959999,114.566597,2223200
2019-05-03,117.580002,117.959999,115.930000,116.949997,114.556801,2476300
2019-05-06,114.070000,115.389999,113.400002,114.930000,112.578140,2247800
2019-05-07,113.400002,114.290001,111.790001,113.680000,111.353722,2965400
2019-05-08,112.459999,112.970001,110.470001,110.550003,108.287773,3819500
2019-05-09,109.139999,111.089996,107.849998,110.550003,108.287773,3408800
2019-05-10,110.209999,111.150002,107.680000,110.599998,108.336746,2422000
2019-05-13,107.139999,107.680000,103.660004,104.230003,102.097107,4900300
2019-05-14,105.169998,107.209999,104.980003,106.750000,104.565529,2271900
2019-05-15,105.589996,108.830002,105.529999,107.889999,105.682205,2305600
2019-05-16,105.660004,106.180000,104.059998,104.699997,102.557480,4409800
2019-05-17,103.220001,103.860001,100.190002,100.830002,98.766678,5468000
2019-05-20,97.879997,99.239998,96.720001,97.500000,95.504822,4506000
2019-05-21,101.419998,101.750000,99.099998,99.879997,97.836121,4636600
2019-05-22,98.839996,103.099998,98.589996,101.440002,99.364197,5187100
2019-05-23,99.480003,100.559998,97.599998,98.730003,96.709656,3387300
2019-05-24,99.570000,100.419998,98.330002,98.419998,96.405998,2283100
2019-05-28,98.660004,99.139999,96.760002,97.110001,95.122810,3602400
2019-05-29,96.120003,98.830002,95.940002,98.110001,96.102333,3051200
2019-05-30,97.820000,99.570000,97.370003,98.059998,96.584961,2099600
2019-05-31,96.989998,98.589996,96.480003,96.620003,95.166626,2156800
2019-06-03,97.309998,98.320000,95.510002,96.070000,94.624901,2900000
2019-06-04,97.510002,101.080002,96.910004,100.970001,99.451195,3588600
2019-06-05,101.639999,102.430000,98.430000,99.870003,98.367737,1785600
2019-06-06,99.709999,100.309998,98.629997,99.970001,98.466240,1881100
2019-06-07,100.669998,100.989998,99.730003,100.690002,99.175400,3046400
2019-06-10,104.290001,107.529999,103.129997,106.550003,104.947266,4179100
2019-06-11,107.669998,108.559998,104.669998,105.169998,103.588013,2325100
2019-06-12,104.889999,104.889999,103.660004,104.370003,102.800049,1506600
2019-06-13,104.779999,105.870003,104.489998,105.779999,104.188835,1696200
2019-06-14,103.440002,104.410004,102.779999,104.019997,102.455307,2327200
2019-06-17,104.199997,105.779999,103.470001,105.099998,103.519066,1859200
2019-06-18,106.690002,110.589996,106.050003,109.940002,108.286270,3190000
2019-06-19,110.489998,111.529999,109.500000,111.040001,109.369713,2474500
2019-06-20,113.550003,113.940002,111.510002,112.559998,110.866852,2437100
2019-06-21,112.120003,114.360001,111.529999,113.669998,111.960152,4351300
2019-06-24,113.709999,114.320000,112.660004,112.900002,111.201736,2052100
2019-06-25,113.010002,113.540001,109.849998,110.279999,108.621147,2516200
2019-06-26,111.489998,112.739998,110.389999,110.870003,109.202271,3823400
2019-06-27,111.690002,113.720001,111.279999,112.839996,111.142639,2054000
2019-06-28,113.360001,114.419998,112.610001,112.870003,111.172195,6136800
2019-07-01,117.169998,118.139999,114.410004,115.000000,113.270142,2586300
2019-07-02,114.489998,114.500000,112.639999,113.510002,111.802567,1357300
2019-07-03,113.620003,113.669998,111.860001,113.169998,111.467674,1444500
2019-07-05,112.070000,112.980003,111.309998,112.860001,111.162338,1022100
2019-07-08,112.190002,112.620003,111.430000,111.830002,110.147835,1790500
2019-07-09,111.760002,113.919998,111.400002,113.290001,111.585876,1952600
2019-07-10,114.680000,115.730003,112.940002,114.010002,112.295044,1762000
2019-07-11,114.269997,114.269997,113.029999,113.919998,112.206390,1414200
2019-07-12,114.220001,116.260002,114.220001,116.199997,114.452095,2139300
2019-07-15,116.900002,117.690002,116.220001,117.019997,115.259766,1228300
2019-07-16,116.000000,116.089996,114.160004,115.459999,113.723228,2007400
2019-07-17,115.940002,116.010002,113.930000,113.940002,112.226097,1545000
2019-07-18,114.000000,116.250000,113.250000,116.010002,114.264961,2245000
2019-07-19,116.290001,117.070000,115.519997,115.779999,114.038414,1558600
2019-07-22,116.050003,118.080002,115.550003,117.709999,115.939384,1667000
