Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,258.359985,265.299988,256.790009,264.730011,256.459991,1064700
2019-01-03,262.320007,264.000000,257.380005,258.079987,250.017685,1165600
2019-01-04,261.920013,265.489990,260.339996,265.040009,256.760315,1443800
2019-01-07,266.000000,270.000000,263.859985,268.079987,259.705292,1465200
2019-01-08,271.130005,271.750000,267.809998,269.869995,261.439392,1791400
2019-01-09,270.130005,272.220001,269.130005,270.540009,262.088470,1235900
2019-01-10,269.619995,277.679993,269.500000,277.500000,268.831024,1842500
2019-01-11,275.790009,277.760010,272.429993,277.730011,269.053833,1157800
2019-01-14,276.670013,279.519989,274.429993,277.510010,268.840729,1388600
2019-01-15,278.230011,278.329987,273.510010,276.000000,267.377899,1193500
2019-01-16,275.399994,275.690002,270.630005,272.390015,263.880707,1324900
2019-01-17,271.170013,279.989990,270.839996,278.799988,270.090424,1242000
2019-01-18,281.179993,285.369995,279.720001,282.869995,274.033295,2073500
2019-01-22,281.390015,284.619995,278.000000,279.589996,270.855774,1885100
2019-01-23,282.109985,285.730011,280.500000,283.510010,274.653290,1631000
2019-01-24,284.589996,288.239990,282.589996,285.250000,276.338928,1017500
2019-01-25,288.170013,289.299988,286.130005,287.040009,278.072998,1050400
2019-01-28,285.000000,288.410004,282.890015,287.869995,278.877075,1166400
2019-01-29,281.109985,292.859985,281.000000,292.049988,282.926483,2037300
2019-01-30,293.950012,293.989990,286.769989,291.670013,282.558411,1781800
2019-01-31,290.170013,292.829987,287.790009,289.690002,280.640228,1311100
2019-02-01,290.850006,292.579987,289.200012,290.579987,281.502411,1358900
2019-02-04,290.899994,299.059998,290.109985,298.769989,289.436554,1328900
2019-02-05,300.000000,302.980011,297.230011,299.459991,290.105042,1454800
2019-02-06,299.989990,302.679993,299.010010,299.829987,290.463440,1114300
2019-02-07,298.790009,300.359985,296.140015,300.130005,290.754089,1150100
2019-02-08,299.220001,301.630005,297.000000,301.500000,292.081299,1021600
2019-02-11,301.779999,302.750000,298.799988,300.040009,290.666901,1077900
2019-02-12,301.470001,304.320007,300.859985,304.109985,294.609741,840600
2019-02-13,305.000000,305.950012,303.679993,304.420013,294.910065,958500
2019-02-14,303.359985,304.000000,300.910004,301.000000,291.596924,888200
2019-02-15,304.010010,307.329987,304.010010,307.230011,297.632263,847700
2019-02-19,305.970001,306.589996,303.760010,305.179993,295.646301,929500
2019-02-20,305.000000,307.200012,304.290009,307.200012,297.603241,870600
2019-02-21,307.059998,307.170013,303.279999,304.510010,294.997284,1045000
2019-02-22,305.910004,307.359985,303.899994,307.130005,297.535431,581800
2019-02-25,308.890015,309.399994,305.549988,305.970001,296.411652,1088000
2019-02-26,305.600006,308.079987,305.010010,305.880005,296.324493,871600
2019-02-27,305.019989,307.940002,304.109985,307.579987,297.971344,1121300
2019-02-28,307.440002,311.750000,306.119995,309.410004,301.903625,1839100
2019-03-01,311.559998,311.559998,306.440002,309.470001,301.962128,1424900
2019-03-04,311.779999,311.779999,303.480011,304.690002,297.298126,1070900
2019-03-05,306.010010,307.220001,304.220001,305.760010,298.342163,907600
2019-03-06,306.480011,308.350006,303.320007,303.320007,295.961334,879200
2019-03-07,302.899994,303.200012,297.420013,303.010010,295.658875,1255500
2019-03-08,300.570007,301.690002,298.769989,300.950012,293.648834,1054100
2019-03-11,299.619995,304.579987,298.630005,304.399994,297.015137,1294400
2019-03-12,304.600006,305.309998,300.790009,301.920013,294.595306,1248800
2019-03-13,303.059998,304.559998,301.119995,303.450012,296.088196,1133400
2019-03-14,303.420013,304.459991,298.320007,298.510010,291.268036,1178400
2019-03-15,298.859985,299.230011,293.769989,296.149994,288.965271,4516500
2019-03-18,295.869995,298.359985,293.269989,297.640015,290.419159,1793600
2019-03-19,299.480011,302.140015,295.440002,296.600006,289.404358,1504000
2019-03-20,296.910004,298.709991,295.059998,295.980011,288.799408,1321800
2019-03-21,295.369995,300.070007,295.000000,299.010010,291.755890,1145700
2019-03-22,297.649994,298.399994,293.880005,294.010010,286.877228,942800
2019-03-25,294.410004,295.820007,292.529999,294.119995,286.984528,779700
2019-03-26,296.089996,297.600006,292.690002,294.920013,287.765106,882300
2019-03-27,295.619995,297.890015,292.850006,293.950012,286.818665,835600
2019-03-28,295.029999,295.940002,293.649994,295.600006,288.428650,567100
2019-03-29,297.500000,300.589996,296.739990,300.160004,292.878021,1212000
2019-04-01,302.559998,306.109985,301.839996,304.290009,296.907837,1153900
2019-04-02,304.869995,306.779999,302.869995,303.100006,295.746674,872600
2019-04-03,303.609985,304.399994,296.140015,297.269989,290.058105,1178300
2019-04-04,298.160004,302.049988,297.890015,299.670013,292.399872,789500
2019-04-05,299.910004,302.660004,299.709991,302.579987,295.239258,705200
2019-04-08,301.989990,305.859985,300.670013,305.660004,298.244568,1121400
2019-04-09,304.359985,304.579987,301.190002,302.679993,295.336853,867100
2019-04-10,302.230011,302.350006,297.329987,299.119995,291.863251,1226200
2019-04-11,300.230011,305.829987,300.000000,305.589996,298.176270,829500
2019-04-12,307.000000,309.779999,306.029999,309.700012,302.186584,891800
2019-04-15,309.959991,310.000000,307.540009,308.709991,301.220581,864800
2019-04-16,309.220001,310.630005,308.100006,310.059998,302.537811,833900
2019-04-17,311.220001,312.429993,309.779999,310.500000,302.967163,1041400
2019-04-18,311.029999,314.570007,309.470001,314.260010,306.635925,1107100
2019-04-22,314.250000,316.260010,313.269989,315.260010,307.611664,1319000
2019-04-23,326.519989,337.320007,324.519989,333.100006,325.018860,3425800
2019-04-24,333.899994,335.779999,327.839996,330.119995,322.111176,2089900
2019-04-25,330.250000,334.230011,328.459991,328.869995,320.891479,1506500
2019-04-26,329.600006,330.750000,327.079987,328.329987,320.364563,873200
2019-04-29,328.399994,331.149994,327.209991,328.589996,320.618256,969100
2019-04-30,329.519989,333.859985,328.459991,333.329987,325.243256,990000
2019-05-01,334.250000,337.209991,331.579987,331.850006,323.799225,1104300
2019-05-02,332.010010,332.700012,328.239990,332.549988,324.482178,962300
2019-05-03,333.579987,335.640015,331.200012,334.070007,325.965332,806700
2019-05-06,330.500000,336.529999,330.170013,335.720001,327.575317,812800
2019-05-07,334.739990,334.739990,328.839996,330.899994,322.872223,1176400
2019-05-08,330.899994,336.880005,330.350006,334.179993,326.072693,1083800
2019-05-09,334.000000,340.329987,331.940002,339.359985,331.126984,1496500
2019-05-10,337.410004,341.619995,335.269989,341.350006,333.068726,1204900
2019-05-13,335.250000,339.750000,333.200012,335.369995,327.233795,1504000
2019-05-14,336.010010,340.920013,334.750000,336.170013,328.014374,1171600
2019-05-15,335.290009,335.709991,329.929993,334.149994,326.043365,1127000
2019-05-16,335.920013,339.649994,334.850006,339.390015,331.156281,1092100
2019-05-17,336.459991,340.950012,336.459991,337.989990,329.790222,1268400
2019-05-20,337.239990,344.290009,337.239990,342.010010,333.712738,1388200
2019-05-21,343.600006,344.799988,339.500000,343.950012,335.605621,1097800
2019-05-22,343.290009,343.290009,339.880005,341.299988,333.019897,1049300
2019-05-23,339.720001,341.440002,336.079987,340.070007,331.819763,1461200
2019-05-24,340.670013,341.619995,337.269989,338.779999,330.561066,1293100
2019-05-28,338.959991,341.279999,337.100006,337.890015,329.692657,3559400
2019-05-29,336.779999,340.359985,335.279999,339.339996,331.107483,1184400
2019-05-30,340.000000,343.480011,339.750000,341.959991,333.663910,859100
2019-05-31,337.589996,341.140015,337.489990,338.540009,332.465790,1024000
2019-06-03,338.079987,344.779999,337.899994,344.570007,338.387604,1345100
2019-06-04,345.880005,349.679993,345.880005,349.350006,343.081848,1573300
2019-06-05,349.989990,352.859985,348.510010,352.700012,346.371735,1750500
2019-06-06,353.369995,354.339996,350.149994,352.519989,346.194946,1149800
2019-06-07,353.450012,356.149994,352.399994,355.230011,348.856354,1125800
2019-06-10,357.970001,358.630005,350.730011,351.600006,345.291473,1356200
2019-06-11,352.010010,352.549988,340.869995,344.040009,337.867096,1684300
2019-06-12,344.230011,346.140015,342.320007,345.510010,339.310760,1131900
2019-06-13,347.579987,349.709991,344.399994,349.079987,342.816681,1203900
2019-06-14,349.079987,352.459991,348.440002,350.140015,343.857697,1059400
2019-06-17,351.220001,352.410004,346.760010,348.690002,342.433655,904200
2019-06-18,349.489990,354.279999,348.390015,353.519989,347.177002,826400
2019-06-19,353.760010,356.549988,353.190002,355.730011,349.347382,816500
2019-06-20,357.769989,363.329987,357.709991,362.799988,356.290497,1048800
2019-06-21,362.230011,362.739990,357.570007,359.359985,352.912231,1544700
2019-06-24,360.440002,362.880005,359.739990,359.980011,353.521118,1766700
2019-06-25,360.000000,362.799988,359.739990,360.559998,354.090729,1168900
2019-06-26,361.640015,362.000000,357.000000,359.500000,353.049713,977700
2019-06-27,359.929993,360.519989,357.260010,359.089996,352.647064,826500
2019-06-28,359.480011,363.750000,357.670013,363.540009,357.017273,1369600
2019-07-01,365.410004,366.769989,361.049988,361.470001,354.984375,1003900
2019-07-02,361.579987,367.570007,361.070007,367.570007,360.974945,1052800
2019-07-03,367.940002,370.470001,365.350006,370.380005,363.734497,742100
2019-07-05,369.880005,370.829987,366.670013,369.920013,363.282745,716900
2019-07-08,368.540009,369.920013,366.779999,369.179993,362.556030,646600
2019-07-09,367.750000,370.250000,366.100006,369.730011,363.096191,651000
2019-07-10,370.000000,373.369995,367.839996,368.160004,361.554352,818700
2019-07-11,368.160004,369.380005,366.209991,368.230011,361.623108,1358000
2019-07-12,369.200012,369.510010,366.829987,369.450012,362.821198,1148700
2019-07-15,369.839996,370.010010,366.899994,367.690002,361.092804,1010700
2019-07-16,368.000000,368.420013,365.160004,365.350006,358.794769,1027100
2019-07-17,365.350006,365.470001,357.850006,358.470001,352.038177,1867000
2019-07-18,358.290009,358.380005,352.790009,356.209991,349.818756,1704900
2019-07-19,357.640015,359.100006,355.850006,356.959991,350.555298,1463300
2019-07-22,357.440002,358.470001,355.559998,357.630005,351.213287,1144700
2019-07-23,363.000000,363.000000,350.809998,357.799988,351.380188,2343900
2019-07-24,358.200012,368.989990,358.000000,368.899994,362.281067,1900400
2019-07-25,368.760010,372.709991,367.149994,370.320007,363.675568,1143300
2019-07-26,369.609985,370.709991,367.779999,369.459991,362.831024,791300
2019-07-29,369.410004,370.109985,367.950012,369.619995,362.988159,659200
2019-07-30,368.630005,370.670013,365.329987,365.989990,359.423248,699400
2019-07-31,365.910004,368.709991,359.290009,362.170013,355.671844,1037100
2019-08-01,361.720001,367.339996,359.190002,363.089996,356.575287,1220300
2019-08-02,364.130005,364.309998,359.489990,361.910004,355.416473,836300
2019-08-05,356.549988,361.100006,353.970001,358.429993,351.998901,1464600
2019-08-06,361.279999,366.890015,358.839996,366.779999,360.199097,1124900
2019-08-07,364.019989,370.929993,362.019989,369.299988,362.673889,1243000
2019-08-08,370.010010,378.399994,370.010010,377.170013,370.402710,1185800
2019-08-09,376.100006,379.359985,373.329987,377.010010,370.245575,872000
2019-08-12,375.000000,378.049988,373.600006,377.000000,370.235748,646800
2019-08-13,377.989990,381.510010,375.279999,377.220001,370.451782,1054900
2019-08-14,376.000000,376.000000,367.359985,368.940002,362.320343,1469100
2019-08-15,369.149994,374.570007,367.170013,373.459991,366.759216,1066900
2019-08-16,376.100006,378.339996,373.369995,377.000000,370.235748,821400
2019-08-19,379.750000,381.679993,378.519989,380.470001,373.643463,799900
2019-08-20,380.500000,384.100006,379.500000,381.750000,374.900513,920600
2019-08-21,384.000000,384.279999,379.290009,383.000000,376.128082,791500
2019-08-22,383.000000,386.649994,380.720001,385.880005,378.956390,742600
2019-08-23,385.279999,386.929993,374.609985,376.890015,370.127716,1392700
2019-08-26,380.000000,380.559998,375.500000,380.320007,373.496185,688100
2019-08-27,381.750000,382.209991,377.250000,379.989990,373.172058,760300
2019-08-28,379.040009,383.000000,376.769989,380.970001,374.134491,820500
2019-08-29,384.529999,385.779999,380.799988,384.429993,377.532410,1063500
2019-08-30,383.250000,384.739990,381.510010,384.109985,379.389313,760700
2019-09-03,380.989990,385.179993,379.790009,384.690002,379.962189,891700
2019-09-04,387.309998,389.700012,385.899994,389.079987,384.298218,792200
2019-09-05,390.480011,393.429993,384.980011,385.149994,380.416534,941500
2019-09-06,387.279999,388.450012,385.809998,386.559998,381.809204,701100
2019-09-09,387.950012,388.290009,380.040009,380.209991,375.537262,1146900
2019-09-10,377.290009,381.320007,370.459991,381.320007,376.633606,1297600
2019-09-11,381.200012,385.799988,380.059998,381.549988,376.860748,1125300
2019-09-12,384.489990,388.510010,383.269989,386.630005,381.878357,855100
2019-09-13,387.769989,387.769989,383.600006,384.859985,380.130096,898600
2019-09-16,388.899994,394.600006,386.890015,392.660004,387.834229,1689900
2019-09-17,392.470001,399.959991,388.429993,393.980011,389.138031,975800
2019-09-18,394.779999,397.230011,391.549988,397.040009,392.160400,780300
2019-09-19,397.140015,398.500000,393.029999,393.429993,388.594757,1044400
2019-09-20,394.489990,395.440002,388.049988,388.250000,383.478455,2106700
2019-09-23,388.070007,390.059998,386.109985,387.670013,382.905579,1132200
2019-09-24,390.000000,392.989990,387.209991,389.170013,384.387146,1162400
2019-09-25,390.579987,390.899994,387.709991,390.429993,385.631653,1336400
2019-09-26,391.250000,394.640015,388.929993,392.920013,388.091064,875400
2019-09-27,395.940002,395.950012,386.429993,387.869995,383.103119,751800
2019-09-30,388.559998,393.820007,388.420013,390.059998,385.266205,1293200
2019-10-01,391.429993,392.480011,383.890015,384.190002,379.468353,1240000
2019-10-02,382.739990,383.059998,374.070007,378.160004,373.512421,1759000
2019-10-03,378.869995,381.190002,374.329987,380.059998,375.389069,849800
2019-10-04,380.209991,385.239990,379.489990,384.950012,380.218994,762200
2019-10-07,385.010010,386.679993,382.690002,383.779999,379.063354,850100
2019-10-08,381.059998,385.799988,379.290009,382.119995,377.423798,1001300
2019-10-09,384.829987,386.329987,382.500000,384.609985,379.883179,712000
2019-10-10,383.989990,388.510010,383.200012,386.880005,382.125275,690200
2019-10-11,389.790009,390.730011,381.250000,381.470001,376.781769,1327000
2019-10-14,382.769989,385.369995,381.390015,382.609985,377.907745,622300
2019-10-15,383.690002,385.700012,382.070007,382.750000,378.046051,835300
2019-10-16,382.390015,384.390015,380.230011,382.839996,378.134918,851300
2019-10-17,383.549988,384.209991,376.290009,377.059998,372.425964,1004600
2019-10-18,376.720001,377.709991,368.000000,372.480011,367.902283,1935600
