Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,40.700001,41.849998,40.580002,41.580002,40.762306,5835100
2019-01-03,41.349998,41.700001,40.490002,40.720001,39.919216,10236000
2019-01-04,41.529999,42.630001,41.509998,42.439999,41.605389,7058600
2019-01-07,42.220001,43.070000,42.000000,42.740002,41.899487,8543700
2019-01-08,43.369999,43.630001,42.660000,43.279999,42.428871,7784700
2019-01-09,43.549999,43.919998,43.320000,43.830002,42.968060,5166100
2019-01-10,43.470001,43.930000,43.270000,43.709999,42.850414,5205500
2019-01-11,43.310001,44.060001,43.180000,43.820000,42.958244,4217500
2019-01-14,43.450001,44.110001,43.299999,43.799999,42.938644,5815100
2019-01-15,43.549999,44.290001,43.349998,44.250000,43.379791,6481700
2019-01-16,45.650002,47.180000,44.990002,46.700001,45.781612,12599700
2019-01-17,46.369999,47.250000,46.029999,46.919998,45.997280,7783200
2019-01-18,47.220001,48.200001,46.930000,47.980000,47.036446,7954800
2019-01-22,47.650002,47.980000,47.180000,47.470001,46.536472,9036600
2019-01-23,47.959999,47.959999,46.810001,47.320000,46.389423,6993100
2019-01-24,47.209999,47.849998,47.139999,47.380001,46.448246,4317700
2019-01-25,48.150002,48.230000,47.549999,47.970001,47.026638,7786800
2019-01-28,47.459999,47.869999,47.259998,47.520000,46.585487,7852500
2019-01-29,47.439999,47.810001,47.070000,47.720001,46.781555,5303300
2019-01-30,47.810001,47.810001,46.759998,46.869999,45.948269,7874900
2019-01-31,46.720001,46.950001,46.430000,46.770000,45.850239,8322200
2019-02-01,46.880001,47.520000,46.770000,47.029999,46.105125,6323300
2019-02-04,47.000000,47.220001,46.810001,47.200001,46.271778,5377700
2019-02-05,47.200001,47.500000,46.119999,46.590000,45.673775,11507300
2019-02-06,46.330002,46.689999,45.799999,46.110001,45.203217,6299300
2019-02-07,45.759998,46.000000,44.770000,45.180000,44.291504,6526100
2019-02-08,44.840000,45.000000,43.880001,44.759998,43.879761,6512100
2019-02-11,45.040001,45.209999,44.500000,44.740002,43.860161,4456200
