Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,117.599998,121.000000,117.000000,120.730003,117.731247,981200
2019-01-03,119.949997,120.099998,116.160004,117.209999,114.298683,949100
2019-01-04,119.519997,123.300003,119.519997,123.150002,120.091141,1185100
2019-01-07,123.599998,127.040001,122.099998,125.750000,122.626564,2272800
2019-01-08,127.459999,129.330002,126.620003,128.070007,124.888947,1669000
2019-01-09,128.789993,131.910004,128.539993,131.050003,127.794914,1548000
2019-01-10,130.149994,132.330002,129.289993,132.029999,128.750565,1280100
2019-01-11,131.070007,133.089996,130.699997,132.710007,129.413712,995900
2019-01-14,131.240005,132.440002,130.389999,130.889999,127.638893,1150500
2019-01-15,131.169998,131.169998,127.019997,128.990005,125.786110,2181400
2019-01-16,129.589996,130.940002,129.160004,129.630005,126.410187,1295400
2019-01-17,128.250000,134.949997,127.769997,132.649994,129.355179,2262200
2019-01-18,133.649994,137.960007,132.960007,136.880005,133.480118,2214100
2019-01-22,119.900002,120.500000,115.019997,115.690002,112.816452,8738200
2019-01-23,118.000000,121.019997,115.540001,118.550003,115.605408,4049900
2019-01-24,118.849998,119.800003,116.629997,118.239998,115.303101,2456900
2019-01-25,119.989998,120.959999,118.839996,120.580002,117.584984,1701500
2019-01-28,119.190002,121.309998,118.610001,121.209999,118.199333,1429500
2019-01-29,121.360001,124.279999,120.779999,123.330002,120.266678,1352700
2019-01-30,124.440002,125.000000,122.309998,124.480003,121.388123,1148700
2019-01-31,124.349998,126.790001,123.040001,126.440002,123.299431,1548100
2019-02-01,126.500000,127.900002,125.750000,127.790001,124.615891,1240100
2019-02-04,127.919998,128.800003,126.690002,128.789993,125.591049,881000
2019-02-05,128.960007,130.360001,127.459999,130.259995,127.024536,1359500
2019-02-06,130.059998,130.990005,129.500000,130.229996,126.995293,1168200
2019-02-07,129.100006,129.690002,126.230003,128.050003,124.869438,1271100
2019-02-08,127.519997,129.149994,125.769997,126.820000,123.669991,1121700
2019-02-11,127.620003,128.869995,127.360001,128.339996,125.152245,969500
2019-02-12,129.600006,133.039993,128.589996,132.309998,129.023605,1524500
2019-02-13,132.750000,134.740005,132.479996,134.279999,131.023895,1170100
2019-02-14,133.070007,134.399994,131.910004,133.080002,129.853012,786300
2019-02-15,134.250000,136.729996,133.710007,136.389999,133.082748,998200
2019-02-19,135.500000,137.610001,134.740005,136.559998,133.248627,774400
2019-02-20,136.770004,137.820007,136.389999,136.820007,133.502335,879400
2019-02-21,136.500000,138.089996,135.910004,137.539993,134.204865,668600
2019-02-22,138.199997,139.339996,137.679993,138.919998,135.551392,1151300
2019-02-25,139.800003,139.899994,137.089996,137.389999,134.058517,1134000
2019-02-26,136.699997,137.369995,135.850006,135.899994,132.604630,1339700
