Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,47.169998,49.000000,46.049999,48.049999,43.800327,1540700
2019-01-03,48.099998,48.779999,46.090000,48.060001,43.809433,2372200
2019-01-04,48.950001,49.430000,47.139999,49.000000,44.666302,2314600
2019-01-07,49.220001,50.889999,48.900002,50.669998,46.188606,1372900
2019-01-08,51.689999,51.720001,50.770000,51.000000,46.489422,1903200
2019-01-09,51.900002,53.849998,51.150002,53.509998,48.777428,1862200
2019-01-10,52.830002,54.630001,52.680000,53.970001,49.196743,1529700
2019-01-11,53.259998,53.580002,52.520000,53.430000,48.704502,998800
2019-01-14,52.990002,53.610001,52.799999,53.230000,48.522190,1450600
2019-01-15,54.099998,54.259998,52.900002,53.389999,48.668045,1314200
2019-01-16,53.060001,53.599998,52.830002,52.900002,48.221378,868600
2019-01-17,52.020000,53.849998,51.770000,53.580002,48.841240,1179200
2019-01-18,54.380001,54.529999,53.549999,54.139999,49.351711,1560400
2019-01-22,53.310001,53.310001,51.840000,52.009998,47.410088,1934200
2019-01-23,52.200001,52.240002,50.000000,50.680000,46.197720,1540900
2019-01-24,50.619999,52.860001,50.619999,52.570000,47.920563,1653700
2019-01-25,53.049999,53.740002,52.450001,53.419998,48.695389,1618300
2019-01-28,52.410000,52.750000,51.590000,52.410000,47.774712,1091200
2019-01-29,53.439999,54.830002,53.320000,53.860001,49.096474,2623800
2019-01-30,54.669998,57.520000,52.910000,56.830002,51.803799,2836900
2019-01-31,58.000000,58.279999,55.259998,55.990002,51.038097,2209800
2019-02-01,56.279999,56.970001,55.520000,56.549999,51.548561,1501400
2019-02-04,56.000000,57.310001,55.799999,57.099998,52.049915,1164600
2019-02-05,57.099998,57.490002,56.279999,56.470001,51.475636,1055500
2019-02-06,56.150002,57.209999,56.049999,57.130001,52.077267,1284100
2019-02-07,56.299999,56.470001,54.730000,55.750000,51.458839,1130400
2019-02-08,55.490002,55.830002,54.509998,55.439999,51.172695,885200
2019-02-11,54.900002,55.810001,54.619999,55.680000,51.394226,1737600
2019-02-12,56.700001,57.310001,55.910000,56.049999,51.735744,1074000
2019-02-13,56.439999,57.490002,56.349998,56.500000,52.151104,898500
2019-02-14,56.330002,57.330002,56.000000,56.980000,52.594162,666500
2019-02-15,57.759998,58.099998,56.689999,57.400002,52.981834,1364300
2019-02-19,56.910000,58.439999,56.910000,58.049999,53.581802,1237800
2019-02-20,58.110001,58.490002,56.939999,57.070000,52.677231,1400700
2019-02-21,56.950001,56.950001,55.200001,55.560001,51.283463,1388400
2019-02-22,56.180000,56.240002,54.689999,55.020000,50.785023,1551900
2019-02-25,54.500000,55.270000,54.430000,54.860001,50.637337,1820400
2019-02-26,54.910000,55.369999,53.810001,53.860001,49.714314,1072000
2019-02-27,54.099998,55.049999,53.799999,54.150002,49.981998,755500
2019-02-28,54.200001,54.279999,51.990002,54.200001,50.028141,1883200
2019-03-01,54.450001,54.959999,54.070000,54.950001,50.720417,1203600
2019-03-04,54.950001,55.220001,53.430000,54.299999,50.120445,1531300
2019-03-05,54.349998,54.419998,53.560001,54.040001,49.880463,787700
2019-03-06,53.810001,54.340000,53.290001,54.169998,50.000450,1811000
2019-03-07,54.380001,54.660000,53.560001,54.560001,50.360435,1754700
