Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,138.929993,141.190002,138.279999,140.589996,138.303879,2059300
2019-01-03,139.130005,139.570007,135.580002,135.789993,133.581940,2801300
2019-01-04,138.119995,141.339996,137.500000,141.070007,138.776093,2296400
2019-01-07,140.830002,142.369995,139.850006,141.559998,139.258118,2315600
2019-01-08,144.630005,146.809998,142.690002,145.139999,142.779892,2647800
2019-01-09,145.259995,147.199997,145.139999,145.869995,143.498032,2181500
2019-01-10,144.660004,147.130005,144.270004,147.020004,144.629349,1836300
2019-01-11,143.009995,147.429993,143.009995,146.229996,143.852173,2004100
2019-01-14,144.779999,145.660004,144.149994,144.929993,142.573318,1484500
2019-01-15,145.080002,147.500000,145.009995,146.889999,144.501434,1543800
2019-01-16,148.779999,149.460007,147.720001,147.880005,145.475342,2677100
2019-01-17,147.240005,149.619995,147.240005,149.119995,146.695190,1814700
2019-01-18,150.000000,151.399994,149.110001,150.449997,148.003555,2470500
2019-01-22,149.500000,150.399994,147.910004,148.970001,146.547623,1950300
2019-01-23,149.860001,150.929993,147.440002,148.419998,146.006561,1989400
2019-01-24,148.809998,150.309998,148.669998,150.149994,147.708435,1947100
2019-01-25,151.580002,152.220001,150.960007,151.850006,149.380783,1742800
2019-01-28,150.720001,152.240005,150.199997,152.240005,149.764450,2046500
2019-01-29,152.020004,152.410004,151.110001,152.020004,149.548050,1963200
2019-01-30,152.520004,154.500000,151.839996,154.089996,151.584366,1679400
2019-01-31,153.500000,154.899994,153.119995,153.550003,151.053146,2115600
2019-02-01,154.250000,155.220001,153.660004,154.740005,152.223801,1957400
2019-02-04,155.000000,156.639999,154.229996,156.550003,154.004379,1666100
2019-02-05,156.750000,157.410004,156.550003,157.320007,154.761841,1985700
2019-02-06,157.149994,158.029999,156.889999,157.160004,154.604446,1375100
2019-02-07,155.850006,156.000000,154.190002,155.179993,152.656631,2109800
2019-02-08,154.149994,155.949997,154.020004,155.589996,153.059982,2300000
2019-02-11,156.000000,157.300003,155.020004,155.320007,152.794373,1410500
2019-02-12,156.029999,157.029999,155.639999,156.630005,154.083069,1861300
2019-02-13,157.000000,158.539993,156.860001,158.029999,155.460297,1952100
2019-02-14,157.720001,158.839996,156.740005,157.850006,155.283218,1552900
2019-02-15,159.080002,159.330002,158.229996,159.229996,156.640778,2395200
2019-02-19,158.610001,160.100006,158.190002,159.479996,156.886719,1656500
2019-02-20,159.779999,160.119995,158.429993,159.710007,157.112991,1942300
2019-02-21,159.580002,160.050003,158.880005,159.529999,156.935898,1835700
2019-02-22,160.179993,161.830002,159.960007,161.500000,158.873871,1679300
2019-02-25,162.059998,162.410004,161.529999,161.669998,159.041122,1368000
2019-02-26,161.619995,162.500000,161.039993,161.339996,158.716476,1526200
2019-02-27,160.850006,161.259995,160.130005,160.630005,158.018021,1536300
2019-02-28,160.899994,162.000000,160.389999,161.380005,158.755829,2017300
2019-03-01,163.000000,164.899994,162.679993,164.199997,161.529968,2227600
2019-03-04,164.750000,164.919998,160.910004,162.820007,160.172409,1896300
2019-03-05,162.970001,163.910004,162.520004,163.669998,161.008591,1564900
2019-03-06,164.059998,164.059998,162.339996,162.389999,159.749405,1733300
2019-03-07,162.210007,162.449997,160.779999,161.850006,159.218185,1655000
2019-03-08,161.000000,161.809998,160.500000,161.690002,159.060791,1458100
2019-03-11,162.479996,164.070007,161.990005,163.940002,161.274200,1240400
2019-03-12,164.490005,165.820007,163.720001,163.990005,161.323395,2351200
2019-03-13,164.970001,165.279999,163.660004,164.110001,161.441437,2095200
2019-03-14,164.460007,164.929993,164.110001,164.820007,162.139893,2270100
2019-03-15,165.000000,167.039993,164.899994,166.389999,163.684357,3737200
2019-03-18,166.750000,167.440002,165.139999,166.429993,163.723709,1592100
2019-03-19,167.110001,167.630005,165.529999,166.199997,163.497452,1949600
2019-03-20,166.399994,167.259995,164.809998,166.270004,163.566315,2128800
2019-03-21,165.179993,168.919998,165.179993,168.240005,165.504288,1666400
2019-03-22,167.800003,168.419998,165.110001,165.240005,162.553070,1602600
2019-03-25,164.979996,165.470001,164.000000,165.080002,162.395660,1769900
2019-03-26,166.479996,167.600006,165.940002,166.940002,164.225418,1777800
2019-03-27,167.000000,167.800003,165.369995,166.470001,163.763062,2376200
2019-03-28,170.919998,177.490005,170.479996,175.119995,172.272385,5398700
2019-03-29,175.300003,176.970001,174.949997,176.020004,173.157776,2773000
2019-04-01,175.500000,176.520004,174.789993,176.320007,173.452896,2977900
2019-04-02,175.830002,176.550003,174.559998,175.369995,172.518326,1923600
2019-04-03,175.899994,177.389999,175.479996,177.190002,174.308746,2481800
2019-04-04,177.190002,177.440002,175.860001,177.160004,174.279221,2270200
2019-04-05,177.440002,178.419998,177.039993,178.149994,175.253128,1861500
2019-04-08,177.669998,179.080002,177.369995,178.910004,176.000793,1373300
2019-04-09,177.750000,178.470001,177.279999,177.729996,174.839966,1813900
2019-04-10,176.800003,177.750000,176.100006,177.000000,175.564041,1582600
2019-04-11,177.179993,178.470001,176.899994,178.360001,176.913010,1417200
2019-04-12,178.500000,179.360001,177.800003,178.639999,177.190735,2663400
2019-04-15,178.410004,179.639999,177.949997,179.300003,177.845383,1619800
2019-04-16,179.800003,179.899994,178.259995,179.059998,177.607330,1618200
2019-04-17,179.580002,180.000000,178.899994,178.949997,177.498230,1637400
2019-04-18,178.720001,179.000000,177.389999,178.610001,177.160980,1319700
2019-04-22,177.250000,178.250000,177.020004,178.070007,176.625366,1393900
2019-04-23,178.199997,180.550003,177.960007,180.479996,179.015808,1785500
2019-04-24,180.860001,181.410004,180.270004,180.809998,179.343124,1463900
2019-04-25,180.580002,180.580002,178.610001,179.949997,178.490097,1035300
2019-04-26,180.119995,180.850006,179.089996,180.830002,179.362961,1010300
2019-04-29,180.779999,181.720001,180.639999,181.210007,179.739883,1111900
2019-04-30,181.580002,182.830002,181.169998,182.669998,181.188049,1535800
2019-05-01,183.199997,183.350006,181.289993,181.309998,179.839066,1242400
2019-05-02,181.000000,182.330002,178.490005,179.389999,177.934662,1889900
2019-05-03,177.029999,177.960007,176.520004,176.979996,175.544205,2680200
2019-05-06,173.830002,176.869995,172.889999,176.259995,174.830048,1630200
2019-05-07,174.919998,175.149994,172.360001,173.940002,172.528870,2308500
2019-05-08,174.070007,175.250000,173.160004,173.820007,172.409836,1984900
2019-05-09,172.100006,174.580002,171.389999,174.460007,173.044662,2044800
2019-05-10,173.720001,174.979996,170.669998,174.300003,172.885941,2139600
2019-05-13,171.389999,172.000000,170.350006,171.020004,169.632553,1853800
2019-05-14,171.910004,174.770004,171.910004,173.610001,172.201538,2181200
2019-05-15,172.210007,176.139999,172.179993,175.399994,173.977020,2060800
2019-05-16,176.270004,179.750000,176.110001,178.169998,176.724548,2232100
2019-05-17,176.389999,179.190002,176.389999,178.330002,176.883255,1551100
2019-05-20,176.979996,179.470001,176.440002,178.539993,177.091537,1566000
2019-05-21,179.610001,180.000000,178.809998,179.570007,178.113190,1224900
2019-05-22,179.320007,181.380005,179.190002,180.389999,178.926529,1212300
2019-05-23,178.940002,178.940002,176.440002,178.270004,176.823730,1250200
2019-05-24,179.559998,180.330002,178.639999,178.809998,177.359360,1288100
2019-05-28,179.259995,180.110001,177.800003,178.389999,176.942764,2336500
2019-05-29,177.639999,178.699997,176.610001,177.610001,176.169098,1547700
2019-05-30,177.660004,179.460007,177.660004,178.820007,177.369293,1047900
2019-05-31,177.470001,178.630005,176.490005,178.070007,176.625366,1799600
2019-06-03,177.869995,178.360001,174.229996,175.160004,173.738968,1774600
2019-06-04,177.270004,178.020004,175.770004,177.970001,176.526169,2269700
2019-06-05,179.419998,180.350006,178.389999,179.559998,178.103271,1492100
2019-06-06,180.000000,180.979996,179.330002,180.399994,178.936462,1737700
2019-06-07,181.630005,184.229996,181.270004,182.919998,181.436020,1965900
2019-06-10,184.330002,185.270004,183.729996,184.440002,182.943680,1525000
2019-06-11,185.759995,186.679993,183.070007,183.369995,181.882355,1423400
2019-06-12,183.619995,185.070007,183.220001,184.589996,183.092453,1402100
2019-06-13,185.869995,186.100006,184.240005,184.949997,183.449539,1323700
2019-06-14,184.660004,185.830002,184.139999,184.970001,183.469376,1864700
2019-06-17,185.000000,185.330002,183.779999,183.899994,182.408051,1177900
2019-06-18,184.990005,185.669998,184.289993,184.500000,183.003189,1972600
2019-06-19,184.729996,185.380005,183.509995,183.949997,182.457657,2023500
2019-06-20,184.789993,186.960007,184.479996,186.520004,185.006805,2122000
2019-06-21,187.100006,187.309998,185.190002,185.559998,184.054581,3306600
2019-06-24,186.070007,187.149994,185.580002,186.110001,184.600143,1703100
2019-06-25,186.520004,186.660004,184.479996,184.899994,183.399948,1863300
2019-06-26,185.630005,185.929993,183.309998,183.309998,181.822845,2395300
2019-06-27,178.800003,183.110001,177.990005,183.000000,181.515366,3434500
2019-06-28,184.229996,185.500000,182.869995,184.770004,183.271011,2937900
2019-07-01,184.830002,186.960007,184.429993,186.869995,185.353973,2397800
